ID,TestName,Status,Type,US_ID,TC_ID,Artifact,ExecutionTime
608,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-09-26 20:13:58
609,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-09-26 20:13:59
610,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-09-26 20:13:59
611,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20250926_201402.json",2025-09-26 20:14:02
612,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20250926_201403.json",2025-09-26 20:14:03
613,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20250926_201403.json",2025-09-26 20:14:03
614,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20250926_201403.json",2025-09-26 20:14:03
615,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20250926_201403.json",2025-09-26 20:14:03
616,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20250926_201403.json",2025-09-26 20:14:03
617,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20250926_201403.json",2025-09-26 20:14:03
618,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20250926_201403.json",2025-09-26 20:14:03
619,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20250926_201403.json",2025-09-26 20:14:03
620,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20250926_201403.json",2025-09-26 20:14:03
621,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20250926_202121.json",2025-09-26 20:21:23
622,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20250926_202124.json",2025-09-26 20:21:24
623,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20250926_202124.json",2025-09-26 20:21:24
624,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20250926_202124.json",2025-09-26 20:21:24
625,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20250926_202124.json",2025-09-26 20:21:24
626,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20250926_202124.json",2025-09-26 20:21:24
627,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20250926_202124.json",2025-09-26 20:21:24
628,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20250926_202124.json",2025-09-26 20:21:24
629,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20250926_202124.json",2025-09-26 20:21:24
630,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20250926_202124.json",2025-09-26 20:21:24
631,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-09-26 20:21:26
632,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-09-26 20:21:26
633,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-09-26 20:21:26
634,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-09-26 20:21:26
635,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-09-26 20:21:27
636,testConfirmationPage,FAIL,UI,US108,Verify Confirmation Page,"",2025-09-26 20:21:27
637,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-09-26 20:21:28
638,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-09-26 20:21:28
639,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-09-26 20:21:29
640,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-09-26 20:21:29
641,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-09-29 21:43:44
642,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-09-29 21:43:53
643,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-09-29 21:44:57
644,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-09-29 21:44:58
645,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-09-29 21:44:58
646,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-09-29 21:44:59
647,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-09-29 21:44:59
648,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-09-29 21:44:59
649,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20250929_214459.json",2025-09-29 21:44:59
650,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-09-29 21:44:59
651,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-09-29 21:44:59
652,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-09-29 21:45:00
653,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-09-29 21:45:00
654,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20250929_214501.json",2025-09-29 21:45:01
655,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20250929_214501.json",2025-09-29 21:45:01
656,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20250929_214501.json",2025-09-29 21:45:01
657,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20250929_214501.json",2025-09-29 21:45:01
658,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20250929_214501.json",2025-09-29 21:45:01
659,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20250929_214501.json",2025-09-29 21:45:01
660,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20250929_214501.json",2025-09-29 21:45:01
661,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20250929_214503.json",2025-09-29 21:45:03
662,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20250929_214503.json",2025-09-29 21:45:03
663,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-09-30 12:24:09
664,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-09-30 12:24:09
665,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-09-30 12:24:09
666,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-09-30 12:24:09
667,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-09-30 12:24:09
668,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-09-30 12:24:10
669,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-09-30 12:24:11
670,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-09-30 12:24:11
671,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-09-30 12:24:12
672,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-09-30 12:24:12
673,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20250930_122415.json",2025-09-30 12:24:15
674,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20250930_122415.json",2025-09-30 12:24:15
675,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20250930_122415.json",2025-09-30 12:24:15
676,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20250930_122415.json",2025-09-30 12:24:15
677,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20250930_122416.json",2025-09-30 12:24:16
678,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20250930_122416.json",2025-09-30 12:24:16
679,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20250930_122416.json",2025-09-30 12:24:16
680,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20250930_122416.json",2025-09-30 12:24:16
681,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20250930_122416.json",2025-09-30 12:24:16
682,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20250930_122417.json",2025-09-30 12:24:17
683,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-09-30 12:30:36
684,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-09-30 12:30:36
685,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-09-30 12:30:36
686,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-09-30 12:30:36
687,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-09-30 12:30:36
688,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-09-30 12:30:36
689,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-09-30 12:30:36
690,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-09-30 12:30:37
691,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-09-30 12:30:38
692,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-09-30 12:30:38
693,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20250930_123040.json",2025-09-30 12:30:40
694,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20250930_123041.json",2025-09-30 12:30:41
695,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20250930_123041.json",2025-09-30 12:30:41
696,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20250930_123041.json",2025-09-30 12:30:41
697,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20250930_123041.json",2025-09-30 12:30:41
698,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20250930_123041.json",2025-09-30 12:30:41
699,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20250930_123041.json",2025-09-30 12:30:41
700,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20250930_123041.json",2025-09-30 12:30:41
701,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20250930_123041.json",2025-09-30 12:30:41
702,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20250930_123041.json",2025-09-30 12:30:41
703,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-09-30 12:35:04
704,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-09-30 12:35:04
705,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-09-30 12:35:05
706,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-09-30 12:35:05
707,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-09-30 12:35:05
708,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-09-30 12:35:06
709,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-09-30 12:35:06
710,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-09-30 12:35:11
711,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-09-30 12:35:11
712,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-09-30 12:35:15
713,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20250930_123517.json",2025-09-30 12:35:17
714,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20250930_123517.json",2025-09-30 12:35:17
715,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20250930_123517.json",2025-09-30 12:35:17
716,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20250930_123517.json",2025-09-30 12:35:17
717,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20250930_123517.json",2025-09-30 12:35:17
718,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20250930_123517.json",2025-09-30 12:35:17
719,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20250930_123517.json",2025-09-30 12:35:17
720,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20250930_123517.json",2025-09-30 12:35:17
721,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20250930_123517.json",2025-09-30 12:35:17
722,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20250930_123517.json",2025-09-30 12:35:17
723,testFlightSelectionPage,FAIL,UI,US110,Verify Flight Selection Page UI Elements,"",2025-09-30 12:39:49
724,testHomePageContainsDepartureAndDestination,FAIL,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-09-30 12:39:49
725,testSelectFirstFlight,FAIL,UI,US104,Select First Flight from Flights Page,"",2025-09-30 12:39:49
726,testNavigateToHomePage,FAIL,UI,US109,Navigate to Home Page,"",2025-09-30 12:39:49
727,testFillPurchaseForm,FAIL,UI,US106,Fill Purchase Form,"",2025-09-30 12:39:49
728,testPurchaseFlight,FAIL,UI,US107,Purchase Flight,"",2025-09-30 12:39:49
729,testFlightSearchNavigation,FAIL,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-09-30 12:40:31
730,testHomePageTitle,FAIL,UI,US101,Verify Home Page Title,"",2025-09-30 12:40:31
731,testPurchasePageContainsForm,FAIL,UI,US105,Verify Purchase Page Contains Form,"",2025-09-30 12:40:31
732,testConfirmationPage,FAIL,UI,US108,Verify Confirmation Page,"",2025-09-30 12:40:36
733,testCreatePost,FAIL,API,US203,Create a new post,"artifacts/api/testCreatePost_20250930_124037.json",2025-09-30 12:40:37
734,testGetSingleUser,FAIL,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20250930_124037.json",2025-09-30 12:40:37
735,testCreateComment,FAIL,API,US210,Create a comment,"artifacts/api/testCreateComment_20250930_124037.json",2025-09-30 12:40:37
736,testGetSinglePost,FAIL,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20250930_124037.json",2025-09-30 12:40:37
737,testGetAllPosts,FAIL,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20250930_124037.json",2025-09-30 12:40:37
738,testDeletePost,FAIL,API,US206,Delete a post,"artifacts/api/testDeletePost_20250930_124037.json",2025-09-30 12:40:37
739,testPatchPost,FAIL,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20250930_124037.json",2025-09-30 12:40:37
740,testUpdatePost,FAIL,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20250930_124037.json",2025-09-30 12:40:37
741,testGetCommentsForPost,FAIL,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20250930_124037.json",2025-09-30 12:40:37
742,testGetAllUsers,FAIL,API,US207,Get all users,"artifacts/api/testGetAllUsers_20250930_124037.json",2025-09-30 12:40:37
743,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-09-30 12:41:44
744,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-09-30 12:41:44
745,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-09-30 12:41:44
746,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-09-30 12:41:44
747,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-09-30 12:41:44
748,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-09-30 12:41:44
749,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-09-30 12:41:45
750,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-09-30 12:41:45
751,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-09-30 12:41:46
752,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-09-30 12:41:46
753,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20250930_124148.json",2025-09-30 12:41:48
754,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20250930_124149.json",2025-09-30 12:41:49
755,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20250930_124149.json",2025-09-30 12:41:49
756,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20250930_124149.json",2025-09-30 12:41:49
757,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20250930_124149.json",2025-09-30 12:41:49
758,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20250930_124149.json",2025-09-30 12:41:49
759,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20250930_124149.json",2025-09-30 12:41:49
760,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20250930_124149.json",2025-09-30 12:41:49
761,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20250930_124149.json",2025-09-30 12:41:49
762,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20250930_124149.json",2025-09-30 12:41:49
763,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-09-30 12:46:38
764,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-09-30 12:46:38
765,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-09-30 12:46:38
766,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-09-30 12:46:38
767,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-09-30 12:46:38
768,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-09-30 12:46:38
769,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-09-30 12:46:38
770,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-09-30 12:46:38
771,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-09-30 12:46:39
772,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-09-30 12:46:39
773,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20250930_124641.json",2025-09-30 12:46:41
774,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20250930_124642.json",2025-09-30 12:46:42
775,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20250930_124642.json",2025-09-30 12:46:42
776,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20250930_124642.json",2025-09-30 12:46:42
777,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20250930_124642.json",2025-09-30 12:46:42
778,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20250930_124642.json",2025-09-30 12:46:42
779,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20250930_124642.json",2025-09-30 12:46:42
780,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20250930_124642.json",2025-09-30 12:46:42
781,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20250930_124642.json",2025-09-30 12:46:42
782,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20250930_124642.json",2025-09-30 12:46:42
783,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-09-30 12:49:52
784,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-09-30 12:49:52
785,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-09-30 12:49:52
786,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-09-30 12:49:52
787,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-09-30 12:49:52
788,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-09-30 12:49:52
789,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-09-30 12:49:52
790,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-09-30 12:50:22
791,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-09-30 12:50:22
792,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-09-30 12:50:22
793,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20250930_125024.json",2025-09-30 12:50:24
794,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20250930_125025.json",2025-09-30 12:50:25
795,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20250930_125025.json",2025-09-30 12:50:25
796,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20250930_125025.json",2025-09-30 12:50:25
797,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20250930_125025.json",2025-09-30 12:50:25
798,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20250930_125025.json",2025-09-30 12:50:25
799,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20250930_125025.json",2025-09-30 12:50:25
800,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20250930_125025.json",2025-09-30 12:50:25
801,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20250930_125025.json",2025-09-30 12:50:25
802,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20250930_125025.json",2025-09-30 12:50:25
803,testNavigateToHomePage,FAIL,UI,US109,Navigate to Home Page,"",2025-09-30 12:56:49
804,testFlightSearchNavigation,FAIL,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-09-30 12:56:49
805,testHomePageTitle,FAIL,UI,US101,Verify Home Page Title,"",2025-09-30 12:56:49
806,testConfirmationPage,FAIL,UI,US108,Verify Confirmation Page,"",2025-09-30 12:56:49
807,testHomePageContainsDepartureAndDestination,FAIL,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-09-30 12:56:49
808,testFlightSelectionPage,FAIL,UI,US110,Verify Flight Selection Page UI Elements,"",2025-09-30 12:56:49
809,testFillPurchaseForm,FAIL,UI,US106,Fill Purchase Form,"",2025-09-30 12:56:49
810,testPurchasePageContainsForm,FAIL,UI,US105,Verify Purchase Page Contains Form,"",2025-09-30 12:56:49
811,testSelectFirstFlight,FAIL,UI,US104,Select First Flight from Flights Page,"",2025-09-30 12:56:49
812,testPurchaseFlight,FAIL,UI,US107,Purchase Flight,"",2025-09-30 12:56:49
813,testGetSinglePost,FAIL,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20250930_125702.json",2025-09-30 12:57:02
814,testUpdatePost,FAIL,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20250930_125702.json",2025-09-30 12:57:02
815,testDeletePost,FAIL,API,US206,Delete a post,"artifacts/api/testDeletePost_20250930_125702.json",2025-09-30 12:57:02
816,testCreateComment,FAIL,API,US210,Create a comment,"artifacts/api/testCreateComment_20250930_125702.json",2025-09-30 12:57:02
817,testGetCommentsForPost,FAIL,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20250930_125702.json",2025-09-30 12:57:02
818,testGetAllUsers,FAIL,API,US207,Get all users,"artifacts/api/testGetAllUsers_20250930_125702.json",2025-09-30 12:57:02
819,testGetAllPosts,FAIL,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20250930_125702.json",2025-09-30 12:57:02
820,testPatchPost,FAIL,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20250930_125702.json",2025-09-30 12:57:02
821,testCreatePost,FAIL,API,US203,Create a new post,"artifacts/api/testCreatePost_20250930_125702.json",2025-09-30 12:57:02
822,testGetSingleUser,FAIL,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20250930_125702.json",2025-09-30 12:57:02
823,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-09-30 19:59:46
824,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-09-30 19:59:46
825,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-09-30 19:59:46
826,testConfirmationPage,FAIL,UI,US108,Verify Confirmation Page,"",2025-09-30 19:59:46
827,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-09-30 19:59:46
828,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-09-30 19:59:46
829,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-09-30 19:59:46
830,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-09-30 19:59:46
831,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-09-30 19:59:48
832,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-09-30 19:59:48
833,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20250930_195951.json",2025-09-30 19:59:51
834,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20250930_195952.json",2025-09-30 19:59:52
835,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20250930_195952.json",2025-09-30 19:59:52
836,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20250930_195952.json",2025-09-30 19:59:52
837,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20250930_195952.json",2025-09-30 19:59:52
838,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20250930_195952.json",2025-09-30 19:59:52
839,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20250930_195952.json",2025-09-30 19:59:52
840,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20250930_195952.json",2025-09-30 19:59:52
841,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20250930_195952.json",2025-09-30 19:59:52
842,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20250930_195952.json",2025-09-30 19:59:52
843,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-09-30 20:00:21
844,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-09-30 20:00:21
845,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-09-30 20:00:21
846,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-09-30 20:00:21
