ID,TestName,Status,Type,US_ID,TC_ID,Artifact,ExecutionTime
1602,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-06 15:58:03
1603,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251006_160327.json",2025-10-06 16:03:28
1604,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-06 16:03:29
1605,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-06 16:03:29
1606,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-06 16:03:29
1607,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-06 16:03:30
1608,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-06 16:03:30
1609,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-06 16:03:30
1610,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251006_160330.json",2025-10-06 16:03:30
1611,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251006_160330.json",2025-10-06 16:03:30
1612,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251006_160330.json",2025-10-06 16:03:30
1613,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251006_160330.json",2025-10-06 16:03:30
1614,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251006_160330.json",2025-10-06 16:03:30
1615,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251006_160330.json",2025-10-06 16:03:30
1616,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251006_160330.json",2025-10-06 16:03:30
1617,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251006_160330.json",2025-10-06 16:03:30
1618,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251006_160330.json",2025-10-06 16:03:30
1619,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-06 16:03:31
1620,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-06 16:03:31
1621,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-06 16:03:32
1622,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-06 16:03:32
1623,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-06 16:08:48
1624,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-06 16:08:48
1625,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-06 16:08:48
1626,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-06 16:08:48
1627,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-06 16:08:48
1628,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-06 16:08:48
1629,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-06 16:08:48
1630,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-06 16:08:49
1631,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-06 16:08:50
1632,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-06 16:08:50
1633,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251006_160854.json",2025-10-06 16:08:54
1634,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251006_160855.json",2025-10-06 16:08:55
1635,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251006_160855.json",2025-10-06 16:08:55
1636,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251006_160855.json",2025-10-06 16:08:55
1637,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251006_160855.json",2025-10-06 16:08:55
1638,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251006_160855.json",2025-10-06 16:08:55
1639,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251006_160855.json",2025-10-06 16:08:55
1640,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251006_160855.json",2025-10-06 16:08:55
1641,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251006_160855.json",2025-10-06 16:08:55
1642,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251006_160855.json",2025-10-06 16:08:55
1643,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-06 16:36:52
1644,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-06 16:36:53
1645,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-06 16:36:55
1646,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-06 16:36:56
1647,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-06 16:36:56
1648,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-06 16:36:57
1649,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-06 16:36:57
1650,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-06 16:36:57
1651,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-06 16:36:59
1652,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-06 16:36:59
1653,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251006_163701.json",2025-10-06 16:37:01
1654,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251006_163702.json",2025-10-06 16:37:02
1655,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251006_163702.json",2025-10-06 16:37:02
1656,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251006_163702.json",2025-10-06 16:37:02
1657,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251006_163702.json",2025-10-06 16:37:02
1658,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251006_163702.json",2025-10-06 16:37:02
1659,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251006_163702.json",2025-10-06 16:37:02
1660,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251006_163702.json",2025-10-06 16:37:02
1661,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251006_163702.json",2025-10-06 16:37:02
1662,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251006_163702.json",2025-10-06 16:37:02
1663,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251006_163945.json",2025-10-06 16:39:45
1664,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251006_163946.json",2025-10-06 16:39:46
1665,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251006_163946.json",2025-10-06 16:39:46
1666,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251006_163946.json",2025-10-06 16:39:46
1667,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251006_163946.json",2025-10-06 16:39:46
1668,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251006_163946.json",2025-10-06 16:39:46
1669,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251006_163946.json",2025-10-06 16:39:46
1670,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251006_163946.json",2025-10-06 16:39:46
1671,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251006_163946.json",2025-10-06 16:39:46
1672,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251006_163946.json",2025-10-06 16:39:46
1673,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-06 16:39:49
1674,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-06 16:39:49
1675,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-06 16:39:49
1676,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-06 16:39:49
1677,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-06 16:39:49
1678,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-06 16:39:49
1679,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-06 16:39:50
1680,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-06 16:39:50
1681,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-06 16:39:51
1682,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-06 16:39:51
1683,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251006_165000.json",2025-10-06 16:50:01
1684,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251006_165002.json",2025-10-06 16:50:02
1685,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251006_165002.json",2025-10-06 16:50:02
1686,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251006_165002.json",2025-10-06 16:50:02
1687,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251006_165002.json",2025-10-06 16:50:02
1688,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251006_165002.json",2025-10-06 16:50:02
1689,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251006_165002.json",2025-10-06 16:50:02
1690,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251006_165002.json",2025-10-06 16:50:02
1691,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251006_165002.json",2025-10-06 16:50:02
1692,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251006_165002.json",2025-10-06 16:50:02
1693,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-06 16:50:04
1694,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-06 16:50:04
1695,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-06 16:50:04
1696,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-06 16:50:04
1697,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-06 16:50:04
1698,testConfirmationPage,FAIL,UI,US108,Verify Confirmation Page,"",2025-10-06 16:50:04
1699,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-06 16:50:05
1700,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-06 16:50:06
1701,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-06 16:50:06
1702,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-06 16:50:06
1703,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251006_165345.json",2025-10-06 16:53:46
1704,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251006_165346.json",2025-10-06 16:53:46
1705,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251006_165346.json",2025-10-06 16:53:46
1706,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251006_165346.json",2025-10-06 16:53:46
1707,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251006_165346.json",2025-10-06 16:53:46
1708,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251006_165346.json",2025-10-06 16:53:46
1709,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251006_165346.json",2025-10-06 16:53:46
1710,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251006_165346.json",2025-10-06 16:53:46
1711,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251006_165346.json",2025-10-06 16:53:46
1712,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251006_165346.json",2025-10-06 16:53:46
1713,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-06 16:53:49
1714,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-06 16:53:49
1715,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-06 16:53:49
1716,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-06 16:53:49
1717,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-06 16:53:49
1718,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-06 16:53:50
1719,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-06 16:53:50
1720,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-06 16:53:51
1721,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-06 16:53:51
1722,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-06 16:53:51
1723,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-06 17:12:26
1724,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-06 17:12:26
1725,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-06 17:12:26
1726,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-06 17:12:26
1727,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-06 17:12:26
1728,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-06 17:12:27
1729,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-06 17:12:28
1730,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-06 17:12:28
1731,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-06 17:12:28
1732,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-06 17:12:28
1733,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251006_171232.json",2025-10-06 17:12:32
1734,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251006_171233.json",2025-10-06 17:12:33
1735,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251006_171233.json",2025-10-06 17:12:33
1736,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251006_171233.json",2025-10-06 17:12:33
1737,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251006_171233.json",2025-10-06 17:12:33
1738,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251006_171233.json",2025-10-06 17:12:33
1739,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251006_171233.json",2025-10-06 17:12:33
1740,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251006_171233.json",2025-10-06 17:12:33
1741,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251006_171233.json",2025-10-06 17:12:33
1742,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251006_171233.json",2025-10-06 17:12:33
1743,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-06 17:20:42
1744,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-06 17:20:42
1745,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-06 17:20:42
1746,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-06 17:20:42
1747,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-06 17:20:42
1748,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-06 17:20:42
1749,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-06 17:20:43
1750,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-06 17:20:43
1751,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-06 17:20:44
1752,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-06 17:20:44
1753,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251006_172047.json",2025-10-06 17:20:47
1754,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251006_172047.json",2025-10-06 17:20:47
1755,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251006_172047.json",2025-10-06 17:20:47
1756,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251006_172047.json",2025-10-06 17:20:47
1757,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251006_172047.json",2025-10-06 17:20:47
1758,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251006_172047.json",2025-10-06 17:20:47
1759,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251006_172047.json",2025-10-06 17:20:47
